"Date","Price","Open","High","Low","Change %"
"Feb 19, 2012","8.188","8.188","8.188","8.188","0.00%"
"Feb 18, 2012","8.188","8.188","8.188","8.188","0.04%"
"Feb 17, 2012","8.185","8.185","8.185","8.185","-0.15%"
"Feb 16, 2012","8.197","8.197","8.197","8.197","0.00%"
"Feb 15, 2012","8.197","8.197","8.197","8.197","0.21%"
"Feb 14, 2012","8.180","8.180","8.180","8.180","-0.35%"
"Feb 13, 2012","8.209","8.209","8.209","8.209","0.09%"
"Feb 11, 2012","8.202","8.202","8.202","8.202","0.10%"
"Feb 10, 2012","8.194","8.194","8.194","8.194","-0.94%"
"Feb 09, 2012","8.272","8.272","8.272","8.272","0.49%"
"Feb 08, 2012","8.232","8.232","8.232","8.232","0.54%"
"Feb 07, 2012","8.188","8.188","8.188","8.188","0.06%"
"Feb 06, 2012","8.183","8.183","8.183","8.183","0.23%"
"Feb 03, 2012","8.164","8.164","8.164","8.164","0.41%"
"Feb 02, 2012","8.131","8.131","8.131","8.131","-0.15%"
"Feb 01, 2012","8.143","8.143","8.143","8.143","-1.50%"
"Jan 31, 2012","8.267","8.267","8.267","8.267","-0.21%"
"Jan 30, 2012","8.284","8.284","8.284","8.284","-0.84%"
"Jan 27, 2012","8.354","8.354","8.354","8.354","0.53%"
"Jan 25, 2012","8.310","8.310","8.310","8.310","-0.54%"
"Jan 24, 2012","8.355","8.355","8.355","8.355","2.26%"
"Jan 23, 2012","8.170","8.170","8.170","8.170","-0.13%"
"Jan 20, 2012","8.181","8.181","8.181","8.181","0.15%"
"Jan 19, 2012","8.169","8.169","8.169","8.169","-0.26%"
"Jan 18, 2012","8.190","8.190","8.190","8.190","-0.34%"
"Jan 17, 2012","8.218","8.218","8.218","8.218","-0.05%"
"Jan 16, 2012","8.222","8.222","8.222","8.222","0.37%"
"Jan 13, 2012","8.192","8.192","8.192","8.192","-0.72%"
"Jan 12, 2012","8.251","8.251","8.251","8.251","0.23%"
"Jan 11, 2012","8.232","8.232","8.232","8.232","0.05%"
"Jan 10, 2012","8.228","8.228","8.228","8.228","0.33%"
"Jan 09, 2012","8.201","8.201","8.201","8.201","-0.22%"
"Jan 06, 2012","8.219","8.219","8.219","8.219","-1.31%"
"Jan 05, 2012","8.328","8.328","8.328","8.328","-0.43%"
"Jan 04, 2012","8.364","8.364","8.364","8.364","0.08%"
"Jan 03, 2012","8.357","8.357","8.357","8.357","-0.62%"
"Jan 02, 2012","8.409","8.409","8.409","8.409","-1.76%"
"Dec 30, 2011","8.560","8.560","8.560","8.560","0.28%"
"Dec 29, 2011","8.536","8.536","8.536","8.536","0.68%"
"Dec 28, 2011","8.478","8.478","8.478","8.478","0.02%"
"Dec 27, 2011","8.476","8.476","8.476","8.476","-0.16%"
"Dec 26, 2011","8.490","8.490","8.490","8.490","1.49%"
"Dec 23, 2011","8.365","8.365","8.365","8.365","0.38%"
"Dec 22, 2011","8.333","8.333","8.333","8.333","-0.08%"
"Dec 21, 2011","8.340","8.340","8.340","8.340","0.77%"
"Dec 20, 2011","8.276","8.276","8.276","8.276","-0.64%"
"Dec 19, 2011","8.329","8.329","8.329","8.329","-0.60%"
"Dec 16, 2011","8.379","8.379","8.379","8.379","-1.26%"
"Dec 15, 2011","8.486","8.486","8.486","8.486","-0.06%"
"Dec 14, 2011","8.491","8.491","8.491","8.491","1.05%"
"Dec 13, 2011","8.403","8.403","8.403","8.403","-0.51%"
"Dec 12, 2011","8.446","8.446","8.446","8.446","-1.02%"
"Dec 09, 2011","8.533","8.533","8.533","8.533","0.16%"
"Dec 08, 2011","8.519","8.519","8.519","8.519","-0.87%"
"Dec 07, 2011","8.594","8.594","8.594","8.594","0.20%"
"Dec 05, 2011","8.577","8.577","8.577","8.577","-0.81%"
"Dec 02, 2011","8.647","8.647","8.647","8.647","-0.57%"
"Dec 01, 2011","8.697","8.697","8.697","8.697","-0.47%"
"Nov 30, 2011","8.738","8.738","8.738","8.738","-0.99%"
"Nov 29, 2011","8.825","8.825","8.825","8.825","-0.02%"
"Nov 28, 2011","8.827","8.827","8.827","8.827","0.18%"
"Nov 25, 2011","8.811","8.811","8.811","8.811","0.20%"
"Nov 24, 2011","8.793","8.793","8.793","8.793","-0.22%"
"Nov 23, 2011","8.812","8.812","8.812","8.812","-0.36%"
"Nov 22, 2011","8.844","8.844","8.844","8.844","0.08%"
"Nov 21, 2011","8.837","8.837","8.837","8.837","-0.21%"
"Nov 18, 2011","8.856","8.856","8.856","8.856","0.20%"
"Nov 17, 2011","8.838","8.838","8.838","8.838","-1.55%"
"Nov 16, 2011","8.977","8.977","8.977","8.977","0.08%"
"Nov 15, 2011","8.970","8.970","8.970","8.970","-0.74%"
"Nov 14, 2011","9.037","9.037","9.037","9.037","-0.19%"
"Nov 11, 2011","9.054","9.054","9.054","9.054","-0.08%"
"Nov 09, 2011","9.061","9.061","9.061","9.061","0.30%"
"Nov 08, 2011","9.034","9.034","9.034","9.034","0.74%"
"Nov 04, 2011","8.968","8.968","8.968","8.968","0.75%"
"Nov 03, 2011","8.901","8.901","8.901","8.901","-0.03%"
"Nov 02, 2011","8.904","8.904","8.904","8.904","-0.48%"
"Nov 01, 2011","8.947","8.947","8.947","8.947","0.77%"
"Oct 31, 2011","8.879","8.879","8.879","8.879","0.31%"
"Oct 28, 2011","8.852","8.852","8.852","8.852","1.02%"
"Oct 25, 2011","8.763","8.763","8.763","8.763","-0.61%"
"Oct 24, 2011","8.817","8.817","8.817","8.817","-0.03%"
"Oct 21, 2011","8.820","8.820","8.820","8.820","0.34%"
"Oct 20, 2011","8.790","8.790","8.790","8.790","0.17%"
"Oct 19, 2011","8.775","8.775","8.775","8.775","0.31%"
"Oct 18, 2011","8.748","8.748","8.748","8.748","-0.10%"
"Oct 17, 2011","8.757","8.757","8.757","8.757","-0.31%"
"Oct 14, 2011","8.784","8.784","8.784","8.784","0.68%"
"Oct 13, 2011","8.725","8.725","8.725","8.725","-0.15%"
"Oct 12, 2011","8.738","8.738","8.738","8.738","0.32%"
"Oct 11, 2011","8.710","8.710","8.710","8.710","-0.47%"
"Oct 10, 2011","8.751","8.751","8.751","8.751","0.98%"
"Oct 07, 2011","8.666","8.666","8.666","8.666","1.03%"
"Oct 05, 2011","8.578","8.578","8.578","8.578","0.39%"
"Oct 04, 2011","8.545","8.545","8.545","8.545","0.09%"
"Oct 03, 2011","8.537","8.537","8.537","8.537","1.13%"
"Sep 29, 2011","8.442","8.442","8.442","8.442","1.14%"
"Sep 28, 2011","8.347","8.347","8.347","8.347","0.25%"
"Sep 27, 2011","8.326","8.326","8.326","8.326","0.18%"
"Sep 26, 2011","8.311","8.311","8.311","8.311","0.11%"
"Sep 23, 2011","8.302","8.302","8.302","8.302","0.02%"
"Sep 22, 2011","8.300","8.300","8.300","8.300","-0.34%"
"Sep 21, 2011","8.328","8.328","8.328","8.328","-0.11%"
"Sep 20, 2011","8.337","8.337","8.337","8.337","0.10%"
"Sep 19, 2011","8.329","8.329","8.329","8.329","-0.39%"
"Sep 16, 2011","8.362","8.362","8.362","8.362","0.40%"
"Sep 15, 2011","8.329","8.329","8.329","8.329","-0.22%"
"Sep 14, 2011","8.347","8.347","8.347","8.347","0.26%"
"Sep 13, 2011","8.325","8.325","8.325","8.325","0.40%"
"Sep 12, 2011","8.292","8.292","8.292","8.292","-0.26%"
"Sep 09, 2011","8.314","8.314","8.314","8.314","0.22%"
"Sep 08, 2011","8.296","8.296","8.296","8.296","-0.17%"
"Sep 07, 2011","8.310","8.310","8.310","8.310","0.07%"
"Sep 06, 2011","8.304","8.304","8.304","8.304","0.19%"
"Sep 05, 2011","8.288","8.288","8.288","8.288","-0.73%"
"Sep 02, 2011","8.349","8.349","8.349","8.349","0.36%"
"Aug 30, 2011","8.319","8.319","8.319","8.319","-0.08%"
"Aug 29, 2011","8.326","8.326","8.326","8.326","0.28%"
"Aug 26, 2011","8.303","8.303","8.303","8.303","0.70%"
"Aug 25, 2011","8.245","8.245","8.245","8.245","0.33%"
"Aug 24, 2011","8.218","8.218","8.218","8.218","-0.57%"
"Aug 23, 2011","8.265","8.265","8.265","8.265","-0.05%"
"Aug 22, 2011","8.269","8.269","8.269","8.269","0.15%"
"Aug 18, 2011","8.257","8.257","8.257","8.257","-0.78%"
"Aug 17, 2011","8.322","8.322","8.322","8.322","0.39%"
"Aug 16, 2011","8.290","8.290","8.290","8.290","-0.12%"
"Aug 12, 2011","8.300","8.300","8.300","8.300","1.11%"
"Aug 11, 2011","8.209","8.209","8.209","8.209","0.21%"
"Aug 10, 2011","8.192","8.192","8.192","8.192","-0.43%"
"Aug 09, 2011","8.227","8.227","8.227","8.227","-0.41%"
"Aug 08, 2011","8.261","8.261","8.261","8.261","-0.66%"
"Aug 05, 2011","8.316","8.316","8.316","8.316","-1.04%"
"Aug 04, 2011","8.403","8.403","8.403","8.403","-0.24%"
"Aug 03, 2011","8.423","8.423","8.423","8.423","-0.15%"
"Aug 02, 2011","8.436","8.436","8.436","8.436","-0.30%"
"Aug 01, 2011","8.461","8.461","8.461","8.461","0.08%"
"Jul 29, 2011","8.454","8.454","8.454","8.454","-0.13%"
"Jul 28, 2011","8.465","8.465","8.465","8.465","0.17%"
"Jul 27, 2011","8.451","8.451","8.451","8.451","0.12%"
"Jul 26, 2011","8.441","8.441","8.441","8.441","1.77%"
"Jul 25, 2011","8.294","8.294","8.294","8.294","-0.24%"
"Jul 22, 2011","8.314","8.314","8.314","8.314","0.48%"
"Jul 21, 2011","8.274","8.274","8.274","8.274","-0.07%"
"Jul 20, 2011","8.280","8.280","8.280","8.280","0.25%"
"Jul 19, 2011","8.259","8.259","8.259","8.259","0.11%"
"Jul 18, 2011","8.250","8.250","8.250","8.250","-0.34%"
"Jul 15, 2011","8.278","8.278","8.278","8.278","0.38%"
"Jul 14, 2011","8.247","8.247","8.247","8.247","-0.70%"
"Jul 13, 2011","8.305","8.305","8.305","8.305","0.30%"
"Jul 12, 2011","8.280","8.280","8.280","8.280","-0.49%"
"Jul 11, 2011","8.321","8.321","8.321","8.321","-0.41%"
"Jul 08, 2011","8.355","8.355","8.355","8.355","-0.05%"
"Jul 07, 2011","8.359","8.359","8.359","8.359","0.31%"
"Jul 06, 2011","8.333","8.333","8.333","8.333","-0.12%"
"Jul 05, 2011","8.343","8.343","8.343","8.343","-0.17%"
"Jul 04, 2011","8.357","8.357","8.357","8.357","0.04%"
"Jul 01, 2011","8.354","8.354","8.354","8.354","0.34%"
"Jun 30, 2011","8.326","8.326","8.326","8.326","0.08%"
"Jun 29, 2011","8.319","8.319","8.319","8.319","0.37%"
"Jun 28, 2011","8.288","8.288","8.288","8.288","0.31%"
"Jun 27, 2011","8.262","8.262","8.262","8.262","0.18%"
"Jun 24, 2011","8.247","8.247","8.247","8.247","-0.25%"
"Jun 23, 2011","8.268","8.268","8.268","8.268","0.21%"
"Jun 22, 2011","8.251","8.251","8.251","8.251","0.32%"
"Jun 21, 2011","8.225","8.225","8.225","8.225","0.35%"
"Jun 20, 2011","8.196","8.196","8.196","8.196","-0.95%"
"Jun 17, 2011","8.275","8.275","8.275","8.275","-0.30%"
"Jun 16, 2011","8.300","8.300","8.300","8.300","-1.16%"
"Jun 15, 2011","8.397","8.397","8.397","8.397","0.74%"
"Jun 14, 2011","8.335","8.335","8.335","8.335","1.08%"
"Jun 13, 2011","8.246","8.246","8.246","8.246","0.13%"
"Jun 10, 2011","8.235","8.235","8.235","8.235","-0.41%"
"Jun 09, 2011","8.269","8.269","8.269","8.269","0.25%"
"Jun 08, 2011","8.248","8.248","8.248","8.248","-0.43%"
"Jun 07, 2011","8.284","8.284","8.284","8.284","0.28%"
"Jun 06, 2011","8.261","8.261","8.261","8.261","-0.08%"
"Jun 03, 2011","8.268","8.268","8.268","8.268","-0.13%"
"Jun 02, 2011","8.279","8.279","8.279","8.279","-0.59%"
"Jun 01, 2011","8.328","8.328","8.328","8.328","-0.99%"
"May 31, 2011","8.411","8.411","8.411","8.411","-0.25%"
"May 30, 2011","8.432","8.432","8.432","8.432","-0.30%"
"May 27, 2011","8.457","8.457","8.457","8.457","0.71%"
"May 26, 2011","8.397","8.397","8.397","8.397","0.27%"
"May 25, 2011","8.374","8.374","8.374","8.374","0.00%"
"May 24, 2011","8.374","8.374","8.374","8.374","0.36%"
"May 23, 2011","8.344","8.344","8.344","8.344","-0.12%"
"May 20, 2011","8.354","8.354","8.354","8.354","0.40%"
"May 19, 2011","8.321","8.321","8.321","8.321","0.35%"
"May 18, 2011","8.292","8.292","8.292","8.292","0.11%"
"May 16, 2011","8.283","8.283","8.283","8.283","0.08%"
"May 13, 2011","8.276","8.276","8.276","8.276","0.78%"
"May 12, 2011","8.212","8.212","8.212","8.212","-0.96%"
"May 11, 2011","8.292","8.292","8.292","8.292","0.10%"
"May 10, 2011","8.284","8.284","8.284","8.284","0.27%"
"May 09, 2011","8.262","8.262","8.262","8.262","0.97%"
"May 06, 2011","8.183","8.183","8.183","8.183","-1.03%"
"May 05, 2011","8.268","8.268","8.268","8.268","-0.31%"
"May 04, 2011","8.294","8.294","8.294","8.294","0.78%"
"May 03, 2011","8.230","8.230","8.230","8.230","1.12%"
"May 02, 2011","8.139","8.139","8.139","8.139","0.05%"
"Apr 29, 2011","8.135","8.135","8.135","8.135","0.30%"
"Apr 28, 2011","8.111","8.111","8.111","8.111","0.25%"
"Apr 27, 2011","8.091","8.091","8.091","8.091","0.00%"
"Apr 26, 2011","8.091","8.091","8.091","8.091","-0.53%"
"Apr 25, 2011","8.134","8.134","8.134","8.134","0.30%"
"Apr 21, 2011","8.110","8.110","8.110","8.110","0.22%"
"Apr 20, 2011","8.092","8.092","8.092","8.092","0.15%"
"Apr 19, 2011","8.080","8.080","8.080","8.080","-0.02%"
"Apr 18, 2011","8.082","8.082","8.082","8.082","0.22%"
"Apr 15, 2011","8.064","8.064","8.064","8.064","0.50%"
"Apr 13, 2011","8.024","8.024","8.024","8.024","0.06%"
"Apr 11, 2011","8.019","8.019","8.019","8.019","0.68%"
"Apr 08, 2011","7.965","7.965","7.965","7.965","-0.11%"
"Apr 07, 2011","7.974","7.974","7.974","7.974","-0.20%"
"Apr 06, 2011","7.990","7.990","7.990","7.990","0.16%"
"Apr 05, 2011","7.977","7.977","7.977","7.977","-0.10%"
"Mar 31, 2011","7.985","7.985","7.985","7.985","-0.39%"
"Mar 30, 2011","8.016","8.016","8.016","8.016","0.17%"
"Mar 29, 2011","8.002","8.002","8.002","8.002","0.25%"
"Mar 28, 2011","7.982","7.982","7.982","7.982","-0.13%"
"Mar 25, 2011","7.992","7.992","7.992","7.992","-0.26%"
"Mar 24, 2011","8.013","8.013","8.013","8.013","0.00%"
"Mar 23, 2011","8.013","8.013","8.013","8.013","-0.04%"
"Mar 22, 2011","8.016","8.016","8.016","8.016","-0.01%"
"Mar 21, 2011","8.017","8.017","8.017","8.017","0.15%"
"Mar 18, 2011","8.005","8.005","8.005","8.005","0.20%"
"Mar 17, 2011","7.989","7.989","7.989","7.989","0.30%"
"Mar 16, 2011","7.965","7.965","7.965","7.965","0.03%"
"Mar 15, 2011","7.963","7.963","7.963","7.963","0.01%"
"Mar 14, 2011","7.962","7.962","7.962","7.962","-0.04%"
"Mar 11, 2011","7.965","7.965","7.965","7.965","0.05%"
"Mar 10, 2011","7.961","7.961","7.961","7.961","0.00%"
"Mar 09, 2011","7.961","7.961","7.961","7.961","-0.04%"
"Mar 08, 2011","7.964","7.964","7.964","7.964","-0.20%"
"Mar 07, 2011","7.980","7.980","7.980","7.980","0.48%"
"Mar 04, 2011","7.942","7.942","7.942","7.942","0.08%"
"Mar 03, 2011","7.936","7.936","7.936","7.936","-0.73%"
"Mar 01, 2011","7.994","7.994","7.994","7.994","0.03%"
"Feb 28, 2011","7.992","7.992","7.992","7.992","-1.08%"
"Feb 25, 2011","8.079","8.079","8.079","8.079","0.05%"
"Feb 24, 2011","8.075","8.075","8.075","8.075","0.45%"
"Feb 23, 2011","8.039","8.039","8.039","8.039","-0.30%"
"Feb 22, 2011","8.063","8.063","8.063","8.063","-0.19%"
"Feb 21, 2011","8.078","8.078","8.078","8.078","-0.26%"
"Feb 18, 2011","8.099","8.099","8.099","8.099","0.20%"
"Feb 17, 2011","8.083","8.083","8.083","8.083","-0.27%"
"Feb 15, 2011","8.105","8.105","8.105","8.105","0.19%"
"Feb 14, 2011","8.090","8.090","8.090","8.090","-0.46%"
"Feb 11, 2011","8.127","8.127","8.127","8.127","-0.05%"
"Feb 10, 2011","8.131","8.131","8.131","8.131","-0.43%"
"Feb 09, 2011","8.166","8.166","8.166","8.166","-0.16%"
"Feb 08, 2011","8.179","8.179","8.179","8.179","-0.34%"
"Feb 07, 2011","8.207","8.207","8.207","8.207","0.13%"
"Feb 04, 2011","8.196","8.196","8.196","8.196","0.42%"
"Feb 03, 2011","8.162","8.162","8.162","8.162","0.15%"
"Feb 02, 2011","8.150","8.150","8.150","8.150","-0.05%"
"Feb 01, 2011","8.154","8.154","8.154","8.154","0.07%"
"Jan 31, 2011","8.148","8.148","8.148","8.148","0.20%"
"Jan 28, 2011","8.132","8.132","8.132","8.132","-0.20%"
"Jan 27, 2011","8.148","8.148","8.148","8.148","-0.07%"
"Jan 25, 2011","8.154","8.154","8.154","8.154","-0.38%"
"Jan 24, 2011","8.185","8.185","8.185","8.185","0.17%"
"Jan 21, 2011","8.171","8.171","8.171","8.171","0.50%"
"Jan 20, 2011","8.130","8.130","8.130","8.130","-0.66%"
"Jan 19, 2011","8.184","8.184","8.184","8.184","-0.12%"
"Jan 18, 2011","8.194","8.194","8.194","8.194","-0.49%"
"Jan 17, 2011","8.234","8.234","8.234","8.234","0.52%"
"Jan 14, 2011","8.191","8.191","8.191","8.191","0.60%"
"Jan 13, 2011","8.142","8.142","8.142","8.142","-0.44%"
"Jan 12, 2011","8.178","8.178","8.178","8.178","-0.37%"
"Jan 11, 2011","8.208","8.208","8.208","8.208","-0.22%"
"Jan 10, 2011","8.226","8.226","8.226","8.226","0.33%"
"Jan 07, 2011","8.199","8.199","8.199","8.199","0.90%"
"Jan 06, 2011","8.126","8.126","8.126","8.126","0.72%"
"Jan 05, 2011","8.068","8.068","8.068","8.068","0.00%"
"Jan 04, 2011","8.068","8.068","8.068","8.068","1.36%"
"Jan 03, 2011","7.960","7.960","7.960","7.960","0.59%"
"Dec 31, 2010","7.913","7.913","7.913","7.913","-0.09%"
"Dec 30, 2010","7.920","7.920","7.920","7.920","0.34%"
"Dec 29, 2010","7.893","7.893","7.893","7.893","-0.13%"
"Dec 28, 2010","7.903","7.903","7.903","7.903","-0.20%"
"Dec 27, 2010","7.919","7.919","7.919","7.919","0.04%"
"Dec 24, 2010","7.916","7.916","7.916","7.916","-0.21%"
"Dec 23, 2010","7.933","7.933","7.933","7.933","-0.30%"
"Dec 22, 2010","7.957","7.957","7.957","7.957","0.29%"
"Dec 21, 2010","7.934","7.934","7.934","7.934","-0.41%"
"Dec 20, 2010","7.967","7.967","7.967","7.967","0.10%"
"Dec 16, 2010","7.959","7.959","7.959","7.959","-1.47%"
"Dec 15, 2010","8.078","8.078","8.078","8.078","-0.26%"
"Dec 14, 2010","8.099","8.099","8.099","8.099","-0.18%"
"Dec 13, 2010","8.114","8.114","8.114","8.114","0.21%"
"Dec 10, 2010","8.097","8.097","8.097","8.097","-0.34%"
"Dec 09, 2010","8.125","8.125","8.125","8.125","0.14%"
"Dec 08, 2010","8.114","8.114","8.114","8.114","0.21%"
"Dec 07, 2010","8.097","8.097","8.097","8.097","-1.48%"
"Dec 06, 2010","8.219","8.219","8.219","8.219","0.50%"
"Dec 03, 2010","8.178","8.178","8.178","8.178","1.13%"
"Dec 02, 2010","8.087","8.087","8.087","8.087","-0.33%"
"Dec 01, 2010","8.114","8.114","8.114","8.114","0.60%"
"Nov 30, 2010","8.066","8.066","8.066","8.066","0.62%"
"Nov 29, 2010","8.016","8.016","8.016","8.016","0.60%"
"Nov 26, 2010","7.968","7.968","7.968","7.968","-0.64%"
"Nov 25, 2010","8.019","8.019","8.019","8.019","-0.17%"
"Nov 24, 2010","8.033","8.033","8.033","8.033","0.46%"
"Nov 23, 2010","7.996","7.996","7.996","7.996","-0.31%"
"Nov 22, 2010","8.021","8.021","8.021","8.021","-0.11%"
"Nov 19, 2010","8.030","8.030","8.030","8.030","0.06%"
"Nov 18, 2010","8.025","8.025","8.025","8.025","-0.55%"
"Nov 16, 2010","8.069","8.069","8.069","8.069","0.04%"
"Nov 15, 2010","8.066","8.066","8.066","8.066","-0.28%"
"Nov 12, 2010","8.089","8.089","8.089","8.089","-0.01%"
"Nov 11, 2010","8.090","8.090","8.090","8.090","0.15%"
"Nov 10, 2010","8.078","8.078","8.078","8.078","0.57%"
"Nov 09, 2010","8.032","8.032","8.032","8.032","0.25%"
"Nov 08, 2010","8.012","8.012","8.012","8.012","0.34%"
"Nov 04, 2010","7.985","7.985","7.985","7.985","0.38%"
"Nov 03, 2010","7.955","7.955","7.955","7.955","-0.23%"
"Nov 02, 2010","7.973","7.973","7.973","7.973","-1.69%"
"Nov 01, 2010","8.110","8.110","8.110","8.110","-0.14%"
"Oct 29, 2010","8.121","8.121","8.121","8.121","-0.17%"
"Oct 28, 2010","8.135","8.135","8.135","8.135","0.06%"
"Oct 27, 2010","8.130","8.130","8.130","8.130","-0.57%"
"Oct 26, 2010","8.177","8.177","8.177","8.177","0.37%"
"Oct 25, 2010","8.147","8.147","8.147","8.147","0.00%"
"Oct 22, 2010","8.147","8.147","8.147","8.147","0.09%"
"Oct 21, 2010","8.140","8.140","8.140","8.140","-0.21%"
"Oct 20, 2010","8.157","8.157","8.157","8.157","0.88%"
"Oct 19, 2010","8.086","8.086","8.086","8.086","-0.11%"
"Oct 18, 2010","8.095","8.095","8.095","8.095","0.31%"
"Oct 15, 2010","8.070","8.070","8.070","8.070","0.56%"
"Oct 14, 2010","8.025","8.025","8.025","8.025","0.04%"
"Oct 13, 2010","8.022","8.022","8.022","8.022","0.01%"
"Oct 12, 2010","8.021","8.021","8.021","8.021","0.26%"
"Oct 11, 2010","8.000","8.000","8.000","8.000","0.11%"
"Oct 08, 2010","7.991","7.991","7.991","7.991","0.55%"
"Oct 07, 2010","7.947","7.947","7.947","7.947","0.21%"
"Oct 06, 2010","7.930","7.930","7.930","7.930","-0.33%"
"Oct 05, 2010","7.956","7.956","7.956","7.956","0.25%"
"Oct 04, 2010","7.936","7.936","7.936","7.936","0.30%"
"Oct 01, 2010","7.912","7.912","7.912","7.912","0.76%"
"Sep 29, 2010","7.852","7.852","7.852","7.852","0.04%"
"Sep 28, 2010","7.849","7.849","7.849","7.849","-0.19%"
"Sep 27, 2010","7.864","7.864","7.864","7.864","-0.04%"
"Sep 24, 2010","7.867","7.867","7.867","7.867","-0.73%"
"Sep 23, 2010","7.925","7.925","7.925","7.925","-0.35%"
"Sep 22, 2010","7.953","7.953","7.953","7.953","-0.19%"
"Sep 21, 2010","7.968","7.968","7.968","7.968","-0.16%"
"Sep 20, 2010","7.981","7.981","7.981","7.981","-0.05%"
"Sep 17, 2010","7.985","7.985","7.985","7.985","0.15%"
"Sep 16, 2010","7.973","7.973","7.973","7.973","0.31%"
"Sep 15, 2010","7.948","7.948","7.948","7.948","0.05%"
"Sep 14, 2010","7.944","7.944","7.944","7.944","-0.41%"
"Sep 13, 2010","7.977","7.977","7.977","7.977","0.81%"
"Sep 09, 2010","7.913","7.913","7.913","7.913","-0.29%"
"Sep 08, 2010","7.936","7.936","7.936","7.936","-0.16%"
"Sep 07, 2010","7.949","7.949","7.949","7.949","-0.51%"
"Sep 06, 2010","7.990","7.990","7.990","7.990","0.25%"
"Sep 03, 2010","7.970","7.970","7.970","7.970","-0.14%"
"Sep 02, 2010","7.981","7.981","7.981","7.981","0.25%"
"Sep 01, 2010","7.961","7.961","7.961","7.961","0.32%"
"Aug 31, 2010","7.936","7.936","7.936","7.936","-0.71%"
"Aug 30, 2010","7.993","7.993","7.993","7.993","0.21%"
"Aug 27, 2010","7.976","7.976","7.976","7.976","-0.68%"
"Aug 26, 2010","8.031","8.031","8.031","8.031","-0.45%"
"Aug 25, 2010","8.067","8.067","8.067","8.067","0.69%"
"Aug 24, 2010","8.012","8.012","8.012","8.012","-0.04%"
"Aug 23, 2010","8.015","8.015","8.015","8.015","0.48%"
"Aug 20, 2010","7.977","7.977","7.977","7.977","0.33%"
"Aug 18, 2010","7.951","7.951","7.951","7.951","0.95%"
"Aug 17, 2010","7.876","7.876","7.876","7.876","0.66%"
"Aug 16, 2010","7.824","7.824","7.824","7.824","-0.04%"
"Aug 13, 2010","7.827","7.827","7.827","7.827","-0.08%"
"Aug 12, 2010","7.833","7.833","7.833","7.833","0.12%"
"Aug 11, 2010","7.824","7.824","7.824","7.824","-0.20%"
"Aug 10, 2010","7.840","7.840","7.840","7.840","0.29%"
"Aug 09, 2010","7.817","7.817","7.817","7.817","-0.20%"
"Aug 06, 2010","7.833","7.833","7.833","7.833","-0.84%"
